L101_volume,L102_volume,L103_volume,L104_volume,L106_volume,L107_volume,L108_volume,L101_occupancy,L102_occupancy,L103_occupancy,L104_occupancy,L106_occupancy,L107_occupancy,L108_occupancy,DAY,MIN.3.TIME
20,27,17,27,21,24,14,1.575,2.755,1.97,7.09,2.365,1.575,1.18,27,8724
27,29,34,32,52,19,25,2.165,2.755,3.35,10.825,8.07,1.97,2.955,27,8725
31,21,37,31,45,26,16,2.955,1.965,4.525,8.66,5.905,1.965,1.77,27,8726
31,23,29,33,34,20,19,2.755,2.56,3.15,9.84,3.74,2.165,1.965,27,8727
25,26,24,32,40,12,12,1.965,2.56,2.755,9.255,4.33,0.985,1.18,27,8728
23,40,20,34,31,17,19,2.165,3.74,2.165,9.255,3.74,1.38,1.77,27,8729
23,27,36,38,54,35,20,1.965,2.755,4.135,11.81,7.285,3.345,1.965,27,8730
38,22,33,30,47,20,23,3.345,1.97,3.545,6.495,7.675,1.375,2.36,27,8731
32,22,43,28,61,15,18,2.755,2.165,4.925,8.465,7.48,1.38,1.97,27,8732
41,16,33,21,54,15,22,3.545,2.36,3.545,7.48,11.415,0.985,2.555,27,8733
24,41,20,39,34,16,19,1.965,5.515,1.97,14.96,4.725,1.77,1.965,27,8734
20,26,32,32,56,20,26,1.77,3.15,2.95,12.995,6.3,2.36,2.56,27,8735
33,35,39,34,59,29,24,3.345,4.33,3.74,13.585,6.89,2.755,2.755,27,8736
31,27,25,23,47,19,22,2.56,3.345,3.15,7.485,7.875,1.775,2.56,27,8737
29,33,39,36,47,24,18,2.56,2.955,3.545,10.825,5.51,2.36,1.97,27,8738
31,24,32,40,51,26,20,2.36,2.165,3.345,10.83,7.48,2.36,1.97,27,8739
34,30,28,37,42,22,15,2.755,3.15,2.755,11.81,4.335,1.965,1.18,27,8740
26,32,34,46,40,27,18,2.165,3.94,3.54,18.505,4.525,2.755,1.77,27,8741
29,33,27,34,45,26,20,2.36,4.33,3.15,13.19,5.71,2.56,1.97,27,8742
29,28,39,41,63,29,27,2.95,3.545,6.89,16.735,7.085,3.15,3.545,27,8743
54,34,38,43,51,30,32,4.525,3.935,5.51,14.175,6.495,3.345,3.545,27,8744
49,41,47,39,73,28,40,3.935,5.71,6.89,13.39,9.65,2.955,4.525,27,8745
46,37,55,46,75,25,37,3.935,3.54,19.88,17.915,12.795,3.35,4.925,27,8746
54,48,59,63,78,33,34,5.12,5.515,7.875,24.215,12.6,3.15,4.92,27,8747
50,39,59,40,76,27,34,5.51,6.89,7.875,23.23,12.21,2.36,4.525,27,8748
57,47,45,57,73,42,38,5.905,5.905,5.705,45.475,12.8,4.92,4.13,27,8749
61,33,50,53,75,43,32,6.1,4.33,5.115,17.325,8.07,5.115,3.345,27,8750
55,35,46,47,75,36,38,5.12,4.335,5.315,20.475,11.025,4.135,4.53,27,8751
66,55,76,60,83,31,36,6.5,7.28,7.875,25,13.385,4.135,4.525,27,8752
55,54,41,63,60,36,35,4.925,6.89,4.725,23.82,18.9,4.135,4.92,27,8753
60,53,68,64,109,32,45,5.71,7.285,11.415,24.215,19.49,2.755,5.71,27,8754
63,53,76,67,99,41,49,6.3,5.91,34.06,22.05,14.565,4.92,5.315,27,8755
66,55,57,57,73,47,69,8.07,7.48,6.89,23.82,20.475,4.92,11.025,27,8756
65,67,68,63,82,38,45,6.89,12.995,11.025,27.56,18.505,4.53,5.12,27,8757
57,55,77,86,98,61,60,6.105,6.89,9.445,35.04,12.8,9.25,10.04,27,8758
78,65,71,68,99,54,59,8.07,9.055,10.04,48.63,27.955,5.71,8.075,27,8759
78,68,72,76,88,61,56,9.45,8.86,9.255,34.45,14.965,5.71,9.055,27,8760
70,48,71,73,95,42,67,8.66,6.1,9.45,34.455,17.325,4.725,10.435,27,8761
80,70,75,53,54,53,25,9.055,17.72,9.845,40.555,30.125,6.495,3.545,27,8762
49,57,52,53,65,46,66,4.92,11.025,26.575,43.115,11.615,5.905,22.05,27,8763
67,66,86,66,98,68,63,8.66,10.235,59.845,40.75,17.325,9.45,16.93,27,8764
89,75,71,69,98,55,58,12.6,17.32,58.075,70.475,18.505,9.255,13.19,27,8765
76,61,69,75,77,81,60,13.385,10.24,68.71,36.225,36.025,11.025,12.205,27,8766
86,65,61,74,39,52,62,13.19,14.765,61.42,35.63,52.76,6.3,10.825,27,8767
78,75,86,81,81,68,64,10.24,16.34,39.765,49.415,25.59,7.68,13.385,27,8768
93,70,103,72,96,61,76,12.8,12.595,29.335,29.925,28.94,8.265,19.095,27,8769
75,85,89,69,137,52,60,10.235,17.325,18.7,57.285,26.18,5.51,15.355,27,8770
86,63,102,74,110,71,62,10.825,8.265,22.64,61.425,19.295,10.04,11.415,27,8771
102,81,72,83,96,62,71,14.37,14.37,10.43,40.355,29.53,8.07,16.145,27,8772
94,76,101,79,46,73,75,12.6,18.31,18.9,51.575,63.395,7.875,11.81,27,8773
94,76,90,64,27,71,78,20.675,15.945,11.025,42.325,79.925,8.465,49.215,27,8774
98,75,94,67,112,60,92,18.505,21.655,17.915,56.105,29.335,6.495,21.265,27,8775
78,65,105,77,131,66,97,11.22,8.27,59.455,39.965,26.575,7.875,25,27,8776
114,64,91,72,100,67,74,25.395,10.24,60.435,27.365,36.42,9.645,17.915,27,8777
84,81,91,57,134,50,75,14.175,17.13,56.89,67.325,26.38,5.315,16.535,27,8778
98,85,83,69,125,62,79,16.535,14.96,77.565,64.18,32.09,7.675,23.23,27,8779
100,65,105,72,128,78,75,15.75,20.87,84.455,67.525,34.65,10.235,13.19,27,8780
94,82,65,75,106,65,76,29.53,13.39,54.73,40.75,18.115,8.465,24.805,27,8781
91,73,133,75,133,71,74,43.505,12.01,49.81,42.33,32.09,11.415,24.215,27,8782
92,64,139,72,74,72,78,19.885,22.245,61.425,79.93,36.42,9.055,14.765,27,8783
103,83,132,66,127,69,72,42.13,18.505,49.61,87.995,27.76,8.665,15.36,27,8784
98,100,120,73,106,70,73,33.66,29.135,59.455,93.9,33.86,8.66,29.725,27,8785
98,90,103,34,122,52,87,54.925,16.34,35.435,100,34.255,6.3,32.68,27,8786
97,82,87,39,114,83,93,82.68,30.12,38.39,100,55.905,12.205,21.26,27,8787
103,77,99,55,136,61,82,85.245,12.01,50.595,100,31.105,6.695,34.45,27,8788
93,84,100,42,122,67,70,97.25,15.155,34.45,100,43.7,8.07,20.08,27,8789
92,84,95,51,99,54,75,97.445,20.08,36.225,98.825,29.135,6.89,21.85,27,8790
83,96,98,76,62,83,92,89.18,21.655,30.32,96.665,65.36,11.42,54.925,27,8791
94,79,120,58,93,73,84,87.21,22.245,49.61,82.485,60.635,9.25,26.38,27,8792
88,91,97,60,120,59,63,97.445,15.155,34.645,94.69,50.4,7.675,12.795,27,8793
65,82,95,66,126,54,82,100,22.05,34.255,98.825,42.13,7.285,22.64,27,8794
67,64,99,68,117,62,89,83.075,8.07,21.855,57.485,20.87,40.95,36.225,27,8795
97,70,95,74,98,54,79,88.785,17.125,25.2,31.89,47.05,8.465,34.845,27,8796
98,84,101,66,120,64,103,90.75,17.52,51.97,57.68,30.71,7.285,47.05,27,8797
87,83,106,65,102,79,82,98.235,25,22.835,81.5,62.41,15.75,30.32,27,8798
85,89,107,71,86,68,69,88.985,22.05,50.2,77.96,86.425,9.845,20.675,27,8799
93,71,100,88,123,77,81,64.18,25.79,37.205,47.84,31.695,12.01,25.395,27,8800
95,83,97,93,144,91,95,63.785,10.04,18.895,32.485,32.285,12.995,16.735,27,8801
109,91,123,77,123,62,75,46.655,16.34,26.575,28.15,28.35,7.485,12.99,27,8802
84,94,82,89,52,63,79,79.335,13.39,12.205,47.445,47.64,7.68,24.61,27,8803
88,97,95,97.11,77,77,89,70.48,17.325,16.93,51.975,57.485,9.645,28.345,27,8804
96,110,116,91,139,82,88,60.44,19.885,27.17,47.25,33.27,14.765,38.19,27,8805
95,99,103,93,138,89,79,56.895,17.525,18.115,82.49,31.5,15.55,18.31,27,8806
90,77,109,69,121,77,93,72.055,10.435,21.46,65.555,26.575,10.435,55.715,27,8807
86,105,98,91,121,80,91,66.935,22.05,15.75,54.335,39.965,10.83,22.835,27,8808
92,90,104,64,143,64,79,55.12,16.54,40.355,95.475,37.01,10.83,21.85,27,8809
100,86,118,72,122,74,91,71.855,13.585,34.45,86.03,26.38,12.6,46.265,27,8810
82,86,78,82,122,79,79,96.265,12.795,31.105,87.41,47.64,10.83,39.375,27,8811
92,78,104,74,123,79,73,89.77,12.01,84.455,33.27,45.87,13.19,18.31,27,8812
91,102,93,82,83,64,72,93.505,23.62,89.77,48.63,49.415,35.435,20.47,27,8813
88,80,90,61,106,68,87,94.695,38.585,85.44,77.565,61.815,7.48,29.14,27,8814
84,97,96,82,97,71,63,90.36,98.23,67.72,81.895,46.855,20.475,22.64,27,8815
94,99,86,80,104,82,78,65.36,51.38,74.61,75.99,27.17,19.095,46.07,27,8816
83,102,98,88,110,75,75,81.7,36.615,45.675,100,35.83,11.615,42.915,27,8817
89,84,133,75,130,84,82,76.19,14.37,79.14,86.815,36.225,15.95,21.655,27,8818
59,104,115,72,119,78,59,94.89,33.665,66.34,88.585,30.71,9.645,17.525,27,8819
55,90,73,63,127,68,81,100,23.82,52.56,100,26.97,10.83,73.825,27,8820
91,100,61,79,77,70,88,97.845,17.13,59.26,100,53.155,8.07,55.32,27,8821
76,88,76,69,124,68,81,99.215,14.96,36.81,100,37.6,10.04,38.39,27,8822
83,101,111,52,117,66,79,97.445,17.915,46.655,100,43.31,7.675,40.945,27,8823
75,97,92,45,115,75,81,91.93,35.44,86.425,100,50,12.205,46.065,27,8824
56,93,92,61,110,55,82,84.255,92.33,75.795,100,52.76,5.905,42.92,27,8825
91,90,93,66,98,87,84,74.02,88.98,50.595,100,70.28,11.025,77.76,27,8826
92,90,101,56,121,67,66,69.1,79.73,37.995,100,43.7,9.055,63.785,27,8827
77,99,89,52,103,91,72,78.75,26.97,33.865,100,43.705,12.995,65.56,27,8828
91,102,91,57,91,96,74,76.385,26.97,28.545,100,45.085,18.9,80.325,27,8829
97,89,108,50,22,72,121,54.925,54.14,21.855,100,90.95,12.795,69.3,27,8830
92,100,103,57,46,71,122,80.715,68.51,34.845,100,72.84,21.46,74.81,27,8831
89,89,88,60,108,79,111,66.54,23.425,37.405,100,27.17,15.55,89.77,27,8832
87,102,102,84,116,101,81,76.78,42.915,48.82,87.405,27.76,16.14,97.255,27,8833
96,98,71,60,110,91,100,66.34,14.565,25.985,100,24.015,30.515,92.13,27,8834
77,88,83,68,105,83,65,85.635,12.6,13.19,96.065,27.76,49.61,100,27,8835
85,105,85,75,124,72,70,70.085,16.145,18.31,92.13,29.135,23.82,69.1,27,8836
110,69,110,68,109,84,77,61.42,11.81,26.775,53.945,37.605,10.435,64.77,27,8837
103,84,90,98,98,71,67,74.22,20.085,25.99,44.495,27.56,13.19,76.78,27,8838
108,93,101,71,135,72,82,72.25,21.855,20.87,84.255,28.155,9.055,60.24,27,8839
81,93,94,60,115,81,95,87.605,27.565,17.125,100,39.765,14.175,73.825,27,8840
83,83,110,45,111,86,99,90.165,17.125,25.195,100,37.8,10.83,59.455,27,8841
84,92,101,46,119,53,86,85.44,16.735,27.955,100,34.45,8.665,29.925,27,8842
86,92,112,81,148,85,71,86.225,15.555,21.065,60.44,29.725,13.19,13.98,27,8843
86,111,88,65,108,70,96,87.405,57.09,21.46,63.985,36.025,8.86,26.38,27,8844
81,98,97,80,122,72,91,98.825,18.31,29.33,100,49.61,9.45,34.65,27,8845
85,82,121,90,90,74,95,82.68,11.025,30.71,84.26,54.335,9.84,49.81,27,8846
79,111,102,73,64,82,86,88.59,17.715,27.955,41.535,76.58,16.735,54.925,27,8847
81,81,114,93,93,92,76,85.835,10.04,47.055,71.855,75.4,10.825,42.525,27,8848
86,71,104,84,132,73,80,85.045,11.025,42.13,64.375,41.54,10.825,47.245,27,8849
80,103,94,63,132,70,69,91.145,14.175,34.645,92.325,24.805,8.07,31.305,27,8850
82,96,105,61,140,63,88,79.535,16.14,28.94,100,26.38,10.825,32.485,27,8851
78,102,90,64,101,83,66,93.905,19.885,24.41,100,64.77,16.535,51.58,27,8852
100,88,122,38,80,64,75,74.215,27.76,48.82,100,75.595,10.63,47.05,27,8853
94,109,116,47,102,74,86,73.035,24.41,57.09,100,58.275,10.235,52.955,27,8854
95,91,117,53,136,81,89,65.36,34.845,40.95,100,34.845,10.83,43.9,27,8855
80,99,99,41,159,73,74,51.575,30.905,37.01,100,33.665,7.87,21.855,27,8856
69,69,114,41,145,81,81,95.875,80.12,43.115,100,39.375,9.645,44.69,27,8857
71,74,114,47,127,56,86,77.565,100,42.92,100,42.915,6.1,19.095,27,8858
74,87,101,50,108,93,76,75.985,93.31,21.26,100,48.82,13.785,16.935,27,8859
96,81,100,51,109,78,85,79.73,95.085,27.365,100,32.68,10.83,32.68,27,8860
88,87,100,48,132,71,91,69.295,91.93,38.195,100,22.64,10.435,48.82,27,8861
86,89,89,47,140,65,76,76.97,73.82,18.51,100,32.285,8.855,63.39,27,8862
87,98,115,58,129,96,76,60.435,38.385,22.64,100,44.69,15.945,43.7,27,8863
77,87,111,56,153,75,75,89.965,14.965,43.31,100,31.105,10.43,61.815,27,8864
76,94,106,50,146,91,60,84.845,21.065,21.065,100,30.315,14.175,59.06,27,8865
89,106,108,59,137,72,60,54.925,20.08,38.195,100,25.2,14.37,55.91,27,8866
89,85,104,81,126,90,70,76.58,12.795,22.245,100,27.56,17.325,63.395,27,8867
77,110,107,83,128,81,60,88.985,24.215,29.33,96.265,40.555,12.795,56.695,27,8868
87,78,107,48,129,87,84,85.44,15.555,29.135,100,28.74,29.725,48.625,27,8869
91,80,110,69,143,53,86,52.17,11.415,47.445,100,30.315,8.665,17.325,27,8870
87,94,95,73,124,81,95,65.95,14.565,65.755,95.28,26.775,15.16,40.16,27,8871
97,89,83,64,139,78,70,53.35,11.225,28.35,100,25.595,10.83,87.015,27,8872
73,107,120,57,109,57,78,88.195,16.34,51.775,100,31.5,11.22,88.985,27,8873
78,91,88,40,114,68,73,76.775,17.915,37.21,100,29.925,39.175,88.195,27,8874
91,90,104,47,139,74,68,59.85,16.34,31.5,100,34.06,9.65,94.69,27,8875
79,102,115,41,124,59,64,94.495,22.84,28.15,100,35.435,9.45,100,27,8876
60,94,96,39,102,76,94,90.365,23.82,19.885,100,52.955,9.055,92.525,27,8877
83,43,118,47,77,73,104,84.255,100,25.395,100,65.555,10.435,54.335,27,8878
70,79,108,47,74,84,128,75.99,100,29.725,100,59.055,15.16,64.57,27,8879
75,81,97,64,63,58,115,71.07,100,62.21,100,46.855,9.84,92.92,27,8880
84,78,89,46,72,81,129,82.88,97.64,48.825,100,54.335,27.565,79.925,27,8881
82,79,101,41,128,64,86,79.73,87.995,48.43,100,50.795,12.99,72.84,27,8882
77,78,89,57,101,93,75,76.385,62.405,98.04,100,67.92,12.01,43.905,27,8883
98,86,69,47,132,85,56,71.855,34.255,80.32,100,72.84,19.295,67.13,27,8884
89,86,96,43,95,71,67,66.15,15.555,77.765,100,46.265,10.43,63.39,27,8885
84,94,82,51,122,81,63,99.61,16.93,92.53,100,29.53,12.99,63.785,27,8886
80,99,71,48,118,80,59,73.82,38.98,77.76,100,29.53,11.81,64.765,27,8887
84,83,85,49,128,86,81,84.85,18.9,64.57,100,41.345,15.75,59.845,27,8888
72,94,78,51,70,65,79,62.21,38.385,73.825,100,61.815,12.005,51.775,27,8889
88,109,74,53,82,74,62,62.605,45.475,72.45,100,42.13,17.715,58.665,27,8890
94,88,91,64,123,68,56,62.605,17.915,56.305,100,27.365,12.205,52.76,27,8891
79,98,82,70,112,77,52,83.475,17.52,89.965,100,28.545,12.405,66.54,27,8892
81,110,89,54,136,70,79,70.08,19.295,71.46,100,27.365,54.925,55.125,27,8893
79,98,82,60,117,54,80,81.505,22.05,50.985,100,49.415,51.775,54.53,27,8894
90,86,108,57,97,69,85,76.775,17.72,53.15,100,71.07,54.335,46.655,27,8895
87,103,82,56,89,66,84,75.995,15.355,79.335,100,82.29,53.945,46.85,27,8896
96,97,106,60,113,95,73,66.15,15.355,79.93,100,44.095,69.3,56.5,27,8897
92,92,91,60,110,92,85,67.525,14.175,67.33,97.64,77.365,27.755,56.3,27,8898
71,88,73,78,127,86,80,72.645,14.175,79.535,94.1,52.165,17.72,58.665,27,8899
89,113,113,73,50,74,47,62.6,19.685,66.54,98.825,88.985,12.405,33.47,27,8900
83,105,115,56,43,0,0,78.945,17.13,64.965,100,95.475,0,0,27,8901
100,99,67,52,104,73,58,73.825,32.875,81.11,100,41.935,11.615,27.365,27,8902
101,94,84,48,95,93,65,66.145,25.2,61.425,100,51.185,22.05,70.87,27,8903
68,90,93,37,101,68,59,84.845,11.615,77.175,100,45.275,15.75,63.98,27,8904
83,102,91,65,115,96,82,92.525,33.865,62.8,100,39.18,25.985,55.715,27,8905
110,96,105,50,129,85,66,65.75,33.465,21.655,100,41.735,17.715,65.95,27,8906
88,97,114,55,128,70,66,72.645,21.855,47.44,100,32.485,11.815,65.355,27,8907
77,96,83,50,126,81,68,77.565,43.51,21.655,100,22.835,25,54.335,27,8908
86,96,105,48,88,92,58,86.62,36.815,22.05,100,38.98,12.795,57.285,27,8909
102,94,109,44,118,80,48,63.59,36.225,25.395,100,21.655,13.78,64.765,27,8910
96,96,83,49,117,98,58,62.405,18.705,13.39,100,22.64,14.965,69.1,27,8911
94,91,97,87,122,86,72,63.59,15.945,26.185,100,37.01,12.6,59.845,27,8912
86,108,110,87.11,108,86,94,78.55,25,21.655,100,48.82,14.175,52.565,27,8913
76,94,101,50,102,89,77,82.485,22.05,51.185,100,38.78,13.78,42.92,27,8914
105,82,86,41,117,91,113,65.75,16.735,42.325,100,32.875,25.595,66.145,27,8915
94,83,97,50,90,79,116,52.365,11.415,45.475,100,70.285,14.765,65.36,27,8916
87,98,110,64,106,76,114,61.225,18.31,62.21,100,28.35,12.21,50.595,27,8917
85,104,103,59,111,77,106,78.745,15.75,45.48,100,40.36,10.04,74.81,27,8918
100,108,113,50,109,69,119,72.445,16.735,23.82,100,52.17,10.04,43.115,27,8919
77,91,108,60,112,73,112,66.545,11.415,45.085,100,69.1,8.86,88.59,27,8920
90,105,111,78,138,80,133,62.405,15.55,64.18,100,36.42,10.235,84.455,27,8921
86,85,105,80,116,79,87,74.615,14.175,54.335,100,29.335,11.81,76.385,27,8922
92,107,108,72,135,85,86,80.52,14.37,40.36,80.915,34.455,12.995,58.865,27,8923
102,104,93,72,111,72,80,74.615,19.885,58.27,92.525,48.43,8.27,50.2,27,8924
92,100,104,60,111,77,78,59.85,14.96,55.12,100,59.85,22.64,59.65,27,8925
92,108,88,62,137,87,68,77.955,14.37,65.555,100,36.42,19.49,71.46,27,8926
45,92,93,66,125,87,66,99.415,13.98,67.72,100,35.635,15.555,54.73,27,8927
82,91,102,61,109,74,84,87.605,16.73,74.215,100,38.585,8.665,47.05,27,8928
87,89,78,69,123,78,59,61.025,12.4,69.89,97.25,34.255,12.795,55.715,27,8929
93,98,78,64,101,74,67,70.48,18.11,82.29,93.705,37.795,11.415,67.135,27,8930
43,52,43,29,48,41,44,50.395,10.43,39.37,50.59,20.87,7.48,33.66,27,8931
94,102,95,43,118,64,79,79.73,21.85,63.785,100,29.33,10.435,56.105,27,8932
83,103,115,45,139,80,76,71.465,35.83,63.39,100,30.515,12.4,77.765,27,8933
98,88,107,52,141,84,81,65.165,66.74,66.935,100,34.255,22.835,58.865,27,8934
79,96,113,61,135,82,72,92.525,20.28,68.115,100,26.38,19.095,56.305,27,8935
74,100,109,45,144,91,75,97.25,20.67,65.16,100,26.97,25.59,27.365,27,8936
92,105,86,55,111,85,85,83.47,16.735,77.365,100,34.845,11.42,49.61,27,8937
87,79,96,50,148,74,76,85.045,16.535,75.99,100,25,12.99,54.725,27,8938
84,118,68,47,112,67,86,71.07,30.71,84.65,100,27.56,10.235,49.805,27,8939
96,97,100,42,100,74,59,73.625,21.065,57.88,100,29.925,13.58,59.255,27,8940
93,84,97,40,122,84,69,82.485,13.19,43.115,100,35.635,19.095,71.46,27,8941
93,87,103,62,110,62,75,57.485,14.57,63.785,100,32.68,8.665,54.925,27,8942
91,91,86,65,132,70,84,81.89,11.815,73.82,100,26.97,7.485,58.86,27,8943
84,92,97,78,129,81,70,91.345,11.22,68.115,96.265,35.83,14.965,57.485,27,8944
97,92,105,62,110,90,96,62.21,18.505,78.55,100,36.025,18.115,65.16,27,8945
88,92,114,57,122,85,68,75.795,10.63,64.175,100,27.17,14.37,67.33,27,8946
89,86,100,69,129,84,67,86.42,11.615,68.71,100,31.895,20.475,62.8,27,8947
80,82,97,61,126,74,75,69.49,14.57,54.73,95.475,21.065,9.645,70.08,27,8948
93,89,88,53,129,70,82,71.265,13.58,59.85,100,25.985,9.255,65.555,27,8949
90,94,104,50,128,79,87,83.865,12.205,48.825,100,27.955,18.31,63.98,27,8950
85,82,100,57,136,83,70,73.035,19.88,64.57,100,31.105,11.615,57.68,27,8951
86,88,98,76,135,70,77,77.17,12.995,62.6,72.84,36.81,8.66,35.825,27,8952
84,98,93,79,131,83,80,71.66,12.405,78.745,61.82,39.57,12.995,34.645,27,8953
88,97,86,65,104,76,77,67.525,12.405,71.655,90.36,53.94,11.22,46.46,27,8954
93,74,116,51,82,73,72,52.955,9.645,73.035,100,46.655,8.07,39.57,27,8955
90,109,73,70,55,84,78,75.4,15.16,95.475,92.525,72.25,8.66,19.295,27,8956
92,93,84,70,84,64,66,60.635,18.505,95.28,100,65.755,8.86,12.01,27,8957
93,77,110,91,102,99,73,67.525,9.255,69.495,85.24,48.825,18.9,26.38,27,8958
81,90,97,80,107,66,71,71.855,13.585,77.76,33.075,31.3,8.27,32.09,27,8959
80,81,98,86,110,76,72,86.425,12.995,33.27,38.785,32.09,7.68,11.42,27,8960
83,88,96,84,87,75,75,73.435,10.04,39.57,38.585,31.105,12.205,38.19,27,8961
90,82,83,90,112,67,77,63.985,9.055,42.13,39.57,39.175,7.875,47.84,27,8962
95,88,83,82,134,72,80,81.11,14.765,71.66,60.24,32.875,7.675,27.56,27,8963
89,83,100,91,109,73,67,63.59,11.615,60.045,66.54,31.1,8.86,16.93,27,8964
78,100,105,83,116,72,67,81.5,17.525,47.84,72.645,26.97,17.52,21.85,27,8965
85,82,84,79,105,90,72,66.935,10.04,12.795,86.03,27.76,15.16,24.02,27,8966
89,98,107,89,86,74,84,82.095,12.405,18.31,63.39,46.065,9.84,33.075,27,8967
81,87,102,83,119,77,74,92.915,17.13,40.95,41.54,31.105,10.24,17.915,27,8968
81,90,108,81,95,65,69,85.835,13.585,27.56,65.36,34.645,8.465,14.96,27,8969
89,95,92,82,120,68,59,75.99,16.34,24.605,72.055,25.79,10.235,14.175,27,8970
91,90,103,86,132,82,70,73.625,13.585,24.605,68.51,25.395,15.16,15.75,27,8971
95,88,80,83,121,70,56,62.8,11.22,15.745,67.525,28.155,7.285,12.01,27,8972
76,97,101,102,113,81,72,90.56,12.405,40.755,61.03,23.425,16.145,30.12,27,8973
94,91,86,54,115,61,64,59.845,12.6,37.6,86.42,32.485,7.68,11.42,27,8974
89,87,107,37,108,70,80,76.385,13.78,68.905,100,24.805,7.28,46.07,27,8975
101,97,96,55,112,67,67,58.67,16.54,64.77,100,46.655,7.085,10.63,27,8976
99,106,104,59,109,83,78,57.29,15.745,92.72,100,33.465,11.025,15.945,27,8977
89,87,98,48,106,86,65,72.645,15.945,55.12,100,25.985,16.145,23.425,27,8978
94,83,109,52,116,87,74,63.785,21.85,56.5,100,27.755,18.505,26.575,27,8979
91,81,88,55,104,80,62,76.775,10.235,28.74,100,22.245,11.025,13.585,27,8980
92,87,80,89,110,85,74,70.675,10.825,13.78,68.9,24.02,9.65,22.245,27,8981
85,98,106,91,104,87,73,78.745,15.155,41.54,50.2,36.62,12.205,17.72,27,8982
92,100,103,88,124,83,72,86.82,16.535,23.43,66.735,24.215,12.6,18.505,27,8983
73,94,101,73,110,77,77,73.82,11.615,41.34,66.54,21.85,11.615,23.625,27,8984
84,102,84,88,114,106,73,88.785,14.57,26.38,55.71,27.76,18.7,22.835,27,8985
93,99,112,79,126,82,75,62.015,13.19,37.795,42.72,36.815,13.585,15.355,27,8986
111,98,111,78,138,78,79,44.495,13.975,26.775,67.72,27.365,9.65,31.3,27,8987
92,91,91,90,118,74,57,75.595,13.98,20.87,45.87,26.185,8.07,36.22,27,8988
98,104,110,78,119,76,64,60.045,14.765,43.31,75.4,26.97,8.07,12.795,27,8989
92,82,75,78,115,82,65,58.865,12.01,12.01,71.86,20.08,14.96,11.81,27,8990
94,89,99,79,103,88,78,72.25,10.83,41.145,53.74,19.885,13.585,21.655,27,8991
96,92,87,78,127,72,72,70.87,17.125,34.645,41.735,22.835,7.675,38.975,27,8992
95,94,79,70,118,75,70,56.305,13.98,70.085,92.325,25,7.87,20.28,27,8993
72,83,109,57,116,82,47,77.37,10.825,69.69,82.875,43.7,11.42,8.86,27,8994
100,61,90,72,117,80,55,66.345,7.285,59.65,35.63,18.11,13.78,24.215,27,8995
86,99,94,92,136,70,81,70.085,22.045,59.65,37.01,24.805,8.465,18.9,27,8996
89,78,80,83,104,73,77,56.5,10.435,66.735,47.05,19.885,9.65,15.945,27,8997
95,111,113,93,121,61,63,66.145,23.035,50.2,63.39,36.22,7.875,18.705,27,8998
97,101,116,48,111,69,75,68.115,22.245,15.16,100,16.735,7.675,37.01,27,8999
96,80,101,52,136,77,60,55.32,26.18,16.54,100,24.605,11.415,58.075,27,9000
104,79,86,42,111,92,74,50.595,9.25,14.37,100,15.555,14.375,72.445,27,9001
101,86,102,80,117,64,55,52.17,12.005,16.93,62.01,36.025,11.81,57.68,27,9002
91,101,102,91,116,80,87,56.895,22.25,52.955,44.49,17.13,9.255,77.765,27,9003
76,81,106,89,127,86,72,61.815,10.04,33.275,49.81,22.445,15.355,75.205,27,9004
92,86,94,101,116,73,113,55.32,12.205,31.89,41.93,30.32,10.435,25.005,27,9005
87,101,103,81,105,80,128,62.405,13.78,21.655,46.46,32.085,8.86,42.72,27,9006
84,90,103,85,134,68,113,58.865,14.565,29.73,73.23,44.495,8.66,33.27,27,9007
91,86,117,80,133,93,99,59.85,13.785,42.13,46.26,27.56,19.885,21.065,27,9008
110,78,92,82,104,58,113,53.94,15.945,39.375,44.495,24.805,12.005,24.805,27,9009
93,63,89,73,105,59,53,84.85,8.265,23.625,34.65,21.85,6.495,9.055,27,9010
114,87,79,99,96,65,61,60.83,14.96,18.11,41.93,16.34,6.89,13.78,27,9011
90,80,75,66,105,83,67,37.01,12.01,12.795,52.955,21.265,9.84,14.375,27,9012
67,69,82,83,106,81,79,17.52,9.45,22.64,47.245,16.54,9.255,29.14,27,9013
92,81,95,84,115,67,77,19.29,9.84,24.015,47.25,31.5,7.875,30.12,27,9014
78,89,103,96,105,82,73,14.17,11.615,31.105,52.365,24.805,11.02,48.23,27,9015
107,73,93,79,24,81,68,20.08,8.665,15.945,41.34,72.055,10.04,48.43,27,9016
90,68,67,71,26,66,73,20.085,7.68,12.8,33.865,88.39,7.09,16.145,27,9017
72,88,106,83,107,65,61,22.64,19.685,28.545,37.6,17.325,7.285,13.78,27,9018
94,95,88,81,118,61,76,23.43,14.565,14.175,62.995,25.395,7.675,20.085,27,9019
95,70,100,83,124,93,74,38.78,7.875,42.13,48.23,23.425,15.355,14.57,27,9020
94,75,93,62,107,57,77,29.33,9.255,36.025,25.79,19.29,7.085,16.735,27,9021
90,81,85,94,119,70,55,36.815,14.37,26.97,51.575,18.31,7.09,22.245,27,9022
98,77,76,86,104,66,86,47.25,9.445,12.205,55.515,17.32,8.855,37.8,27,9023
84,83,92,84,104,65,68,23.425,10.435,22.445,54.73,24.41,7.675,43.31,27,9024
